@ la carte	If you order la carte in Dishes.
@actinium	Actinium is a radioactive element with an atomic number of 89 and symbol Ac.
@actinoid	An actinoid is a chemical element with an atomic number between 89 and 103. --
@actinometer	An actinometer is a device that is used to measure how much electromagnetic radiation something has.--
@actinometry	Actinometry is how much something has.
@actinomycin	Actinomycin is a yellow drug used to kill dangerous bacteria in humans. It is created from bacteria in soil. 
@actinon	An actinon is a chemical element with an atomic number between 89 and 103. --
@action	An action is something that you do, or something that happens, especially with motion. 
@actionable	If something is actionable, then it can be acted on.
@activate	To activate means to make something active.--
@active	Something is active if it is turned on or started; If someone is active, he or she does exercise often or participates often; A sentence is active if its subject does the action. 
@active duty	If a person is on active duty, they are in a state where they are performing military duties on a full-time basis.
@actively	If something is done actively, it is done in a way that is active.
@activewear	Activewear is clothing that is designed to be worn while playing a sport. 
@activism	Activism is the process of people working to change a specific social or political issue, often through protest.
@activist	An activist is someone who is trying to change a situation, especially one that is political or environmental.
@activists	A shortened form of billion.
@activity	When a person or animal has activity, it is active or lively; When you have a function to do, you have an activity.--
@actor	An actor is a person (usually male) who performs as a character in a play or other theatrical work. A female performer is called either an actress or an actor.
@actress	An actress is a female who performs as a character in a play or other theatrical work.--
@actual	An actual thing is one that exists; it is real. 
@actuality	, The actualities of a situation are its facts and not just what people might believe; If something happens in actuality it really happens.--
@actually	You use actually to say that something is real; in fact; really.
@actuate	If you actuate something, you cause it to happen; If something actuates something, it causes you to do something. --
@aculeate	If something is aculeate, it has a stinger or has something that looks like a stinger. 
@aculeated	If something is aculeated, it has a stinger or has something that looks like a stinger. 
@acumen	Acumen is the ability to make good judgements and take quick decisions.--
@acuminate	If you acuminate something, you make it sharp. --
@acupressure	Acupressure is a method of treating medical problems by using your hands to apply pressure to different areas of the human body.
@acupuncture	Acupuncture is a method of treating medical problems by using needles to apply pressure to certain areas of the human body.
@acute	If an angle is acute, it is less than 90 degrees in size. --
@acute angle	An acute angle is an angle of less than 90 degrees (π/2 radians).
@acyclic	If something is acyclic, it is not cyclic. 
@acyclovir	Acyclovir is a drug used to treat herpes. 
@ad hominem	An ad hominem attack is an argument that attacks a person directly to attack their ideas.
@ad libitum	If you say something ad libitum, you have not planned what to say ahead of time.--
@adactylia	If someone or something has adactylia, some of their fingers or toes are missing. 
@adactylism	If someone or something has adactylism, some of their fingers or toes are missing. 
@adactylous	If someone or something is adactylous, they don't have fingers or toes.
@adactyly	If someone or something has adactyly, some of their fingers or toes are missing. 
@adage	An adage is a popular saying that is meant to teach some lesson. --
@adagio	An adagio is a slow movement in music; An adagio is a type of marking in music meaning to play slowly.
@Adam	Adam is a male given name.
@adamant	If something is adamant, it is not easy to change. 
